,,,,,,,,,,,
HELLENiQ ENERGY Holdings S.A. (ELPE GA) - Overview,,,,,,,,,,,
,,,,,,,,,,,
In Millions of EUR except Per Share,,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023
Fatalities - Total,FATALITIES_TOTAL,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,—,—
Lost Time Incident Rate - Employees,LOST_TIME_INCIDENT_RATE,0.650,—,—,—,—,—,—,—,—,—
    Growth (YoY),LOST_TIME_INCIDENT_RATE,-8.451,—,—,—,—,—,—,—,—,—
Lost Time Incident Rate - Workforce,LOST_TM_INCIDENT_RT_WORKFORCE,—,0.514,0.472,0.908,0.382,0.432,0.594,0.592,0.492,0.352
    Growth (YoY),LOST_TM_INCIDENT_RT_WORKFORCE,—,—,-8.171,92.373,-57.930,13.089,37.500,-0.337,-16.892,-28.455
Total Recordable Incident Rate - Workforce,TOT_RECRDBL_INCID_RT_WORKFORCE,—,0.884,0.732,1.188,0.516,0.628,0.818,0.750,0.620,0.542
    Growth (YoY),TOT_RECRDBL_INCID_RT_WORKFORCE,—,—,-17.195,62.295,-56.566,21.705,30.255,-8.313,-17.333,-12.581
,,,,,,,,,,,
Human Capital,,,,,,,,,,,
Training Policy,TRAINING_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fair Remuneration Policy,FAIR_REMUNERATION_POLICY,No,No,No,No,No,No,No,No,No,No
Number of Employees - CSR,NUMBER_EMPLOYEES_CSR,"3,335.000","3,347.000","3,369.000","3,443.000","3,433.000","3,520.000","3,460.000","3,390.000","3,519.000","3,646.000"
Employee Turnover Pct,EMPLOYEE_TURNOVER_PCT,—,3.700,5.800,4.800,5.830,4.830,1.590,4.920,5.200,3.530
    Growth (YoY),EMPLOYEE_TURNOVER_PCT,—,—,56.757,-17.241,21.458,-17.153,-67.081,209.434,5.691,-32.115
Pct Employees Unionized,PCT_EMPLOYEES_UNIONIZED,92.000,90.000,88.000,87.000,87.000,77.000,75.000,73.100,82.800,82.390
    Growth (YoY),PCT_EMPLOYEES_UNIONIZED,-0.325,-2.174,-2.222,-1.136,0.000,-11.494,-2.597,-2.533,13.270,-0.495
Employee Training Cost,EMPLOYEE_TRAINING_COST,0.739,0.781,0.785,0.885,1.150,1.082,0.438,0.735,0.952,0.962
    Growth (YoY),EMPLOYEE_TRAINING_COST,-6.375,5.720,0.578,12.704,29.987,-5.943,-59.478,67.563,29.554,1.038
Total Hours Spent by Firm - Employee Training,TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,"75,023.000","60,648.000","91,046.000","110,139.000","112,406.000","116,548.000","75,411.000","102,426.000","141,755.000","133,004.000"
    Growth (YoY),TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,0.031,-19.161,50.122,20.971,2.058,3.685,-35.296,35.824,38.397,-6.173
Company Discloses Employee Engagement Score,COMP_DISCLOSES_EMP_ENG_SCORE,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No
,,,,,,,,,,,
Supply Chain,,,,,,,,,,,
Social Supply Chain Management,SOCIAL_SUPPLY_CHAIN_MGMT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
,,,,,,,,,,,
Governance,,,,,,,,,,,
Audit Risk & Oversight,,,,,,,,,,,
Years Auditor Employed,YEARS_AUDITOR_EMPLOYED,—,—,—,1.000,2.000,3.000,4.000,5.000,6.000,7.000
    Growth (YoY),YEARS_AUDITOR_EMPLOYED,—,—,—,—,100.000,50.000,33.333,25.000,20.000,16.667
Size of Audit Committee,SIZE_OF_AUDIT_COMMITTEE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Number of Independent Directors on Audit Committee,NUM_IND_DIR_ON_AUD_CMTE,—,2.000,2.000,2.000,3.000,2.000,2.000,3.000,3.000,3.000
Audit Committee Meetings,AUDIT_COMMITTEE_MEETINGS,—,13.000,15.000,15.000,11.000,10.000,10.000,18.000,19.000,19.000
Audit Committee Meeting Attendance Percentage,AUDIT_COMMITTEE_MTG_ATTEND_PCT,—,100.000,100.000,100.000,—,—,—,100.000,100.000,100.000
    Growth (YoY),AUDIT_COMMITTEE_MTG_ATTEND_PCT,—,—,0.000,0.000,—,—,—,—,0.000,0.000
,,,,,,,,,,,
Board Composition,,,,,,,,,,,
Company Conducts Board Evaluations,COMPANY_CONDUCTS_BRD_EVALUATIONS,n/a,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Board Size,BOARD_SIZE,13.000,13.000,13.000,13.000,13.000,13.000,13.000,11.000,11.000,11.000
Number of Executives / Company Managers,NUM_EXECUTIVES_COMP_MANAGERS,16.000,4.000,4.000,4.000,3.000,2.000,2.000,2.000,2.000,2.000
Number of Non Executive Directors on Board,NUM_OF_NONEXEC_DIR_ON_BRD,10.000,5.000,9.000,9.000,10.000,11.000,11.000,9.000,9.000,9.000
Number of Board Meetings for the Year,BOARD_MEETINGS_PER_YR,—,19.000,32.000,21.000,29.000,21.000,17.000,23.000,20.000,18.000
Board Meeting Attendance Pct,BOARD_MEETING_ATTENDANCE_PCT,—,100.000,100.000,100.000,100.000,99.260,96.380,93.980,99.540,100.000
    Growth (YoY),BOARD_MEETING_ATTENDANCE_PCT,—,—,0.000,0.000,0.000,-0.740,-2.901,-2.490,5.916,0.462
,,,,,,,,,,,
Compensation,,,,,,,,,,,
Company Has Executive Share Ownership Guidelines,COMP_HAS_EXEC_SH_OWNER_GUIDELNS,n/a,No,No,No,No,No,No,No,No,No
Director Share Ownership Guidelines,DIRECTOR_SH_OWNERSHIP_GUIDELINES,n/a,No,No,No,No,No,No,No,No,No
Size of Compensation Committee,SIZE_OF_COMPENSATION_COMMITTEE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Num of Independent Directors on Compensation Cmte,NUM_IND_DIR_ON_CMPNSTN_CMTE,—,1.000,1.000,1.000,1.000,1.000,1.000,2.000,2.000,2.000
Number of Compensation Committee Meetings,NUM_COMPENSATION_CMTE_MTG,—,3.000,3.000,5.000,5.000,7.000,4.000,5.000,4.000,7.000
Compensation Committee Meeting Attendance %,COMPENSATION_CMTE_MTG_ATTEND_PCT,—,100.000,100.000,100.000,100.000,—,—,100.000,100.000,100.000
    Growth (YoY),COMPENSATION_CMTE_MTG_ATTEND_PCT,—,—,0.000,0.000,0.000,—,—,—,0.000,0.000
,,,,,,,,,,,
Diversity,,,,,,,,,,,
Number of Female Executives,NUMBER_OF_FEMALE_EXECUTIVES,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Number of Women on Board,NUMBER_OF_WOMEN_ON_BOARD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000
,,,,,,,,,,,
Independence,,,,,,,,,,,
Number of Independent Directors,INDEPENDENT_DIRECTORS,—,2.000,2.000,2.000,3.000,2.000,2.000,4.000,4.000,4.000
,,,,,,,,,,,
Nominations & Governance Oversight,,,,,,,,,,,
Size of Nomination Committee,SIZE_OF_NOMINATION_COMMITTEE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,3.000
Num of Independent Directors on Nomination Cmte,NUM_IND_DIR_ON_NOM_CMTE,—,—,—,—,—,—,—,2.000,2.000,2.000
Number of Nomination Committee Meetings,NUM_OF_NOMINATION_CMTE_MTG,—,—,—,—,—,—,—,2.000,2.000,2.000
Nomination Committee Meeting Attendance Percentage,NOMINATION_CMTE_MTG_ATTEND_PCT,—,—,—,—,—,—,—,100.000,100.000,100.000
    Growth (YoY),NOMINATION_CMTE_MTG_ATTEND_PCT,—,—,—,—,—,—,—,—,0.000,0.000
,,,,,,,,,,,
Sustainability Governance,,,,,,,,,,,
Verification Type,VERIFICATION_TYPE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Employee CSR Training,EMPLOYEE_CSR_TRAINING,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
,,,,,,,,,,,
Tenure,,,,,,,,,,,
Board Duration (Years),BOARD_DURATION,—,—,5.000,5.000,5.000,5.000,5.000,5.000,3.000,3.000
,,,,,,,,,,,
Source: Bloomberg,,Right click to show data transparency (not supported for all values),,,,,,,,,
