,,,,,,,,,,,
Woodside Energy Group Ltd (WDS AU) - Overview,,,,,,,,,,,
,,,,,,,,,,,
Transition Plan Claim,TRANSITION_PLAN_INDICATOR,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Yes,Yes
Climate Change Policy,CLIMATE_CHG_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Climate Change Opportunities Discussed,CLIMATE_CHG_OPPORTUNITIES,No,No,No,No,No,No,Yes,Yes,Yes,Yes
Risks of Climate Change Discussed,CLIMATE_RISKS,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
ODS Emissions,ODS_EMISSIONS,0.000,0.000,—,—,—,—,—,—,—,—
    Growth (YoY),ODS_EMISSIONS,26.667,-42.105,—,—,—,—,—,—,—,—
CO2 Scope 1,CO2_SCOPE_1,—,—,—,9.439,9.356,8.506,8.860,8.564,9.282,—
    Growth (YoY),CO2_SCOPE_1,—,—,—,—,-0.879,-9.085,4.162,-3.341,8.384,—
GHG Scope 1,GHG_SCOPE_1,"9,822.000","9,974.000","10,084.000","9,883.000","9,767.000","8,840.000","9,170.000","8,901.000","9,565.000","9,165.000"
    Growth (YoY),GHG_SCOPE_1,6.947,1.548,1.103,-1.993,-1.174,-9.491,3.733,-2.933,7.460,-4.182
GHG Scope 2 Location-Based,GHG_SCOPE_2_LOCATION_BASED,8.000,7.000,14.000,8.000,8.000,7.000,10.000,8.000,8.200,10.000
    Growth (YoY),GHG_SCOPE_2_LOCATION_BASED,0.000,-12.500,100.000,-42.857,0.000,-12.500,42.857,-20.000,2.500,21.951
GHG Scope 3,GHG_SCOPE_3,"88,151.898",—,"31,990.100","29,385.699","27,968.000","74,017.000","84,923.000","37,186.000","60,700.000","72,825.000"
    Growth (YoY),GHG_SCOPE_3,—,—,—,-8.141,-4.824,164.649,14.734,-56.212,63.233,19.975
Scope of Disclosure,SCOPE_OF_DISCLOSURE,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,—
    Growth (YoY),SCOPE_OF_DISCLOSURE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,—
,,,,,,,,,,,
Energy,,,,,,,,,,,
Energy Efficiency Policy,ENERGY_EFFIC_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Total Energy Consumption,ENERGY_CONSUMPTION,"39,341.898","39,559.199","40,376.699","38,840.602","39,021.102","35,958.102","37,925.602","36,082.199","39,811.699",—
    Growth (YoY),ENERGY_CONSUMPTION,7.765,0.552,2.067,-3.804,0.465,-7.850,5.472,-4.861,10.336,—
Electricity Used,ELECTRICITY_USED,8.611,8.333,18.917,11.111,11.944,10.278,14.444,11.389,13.333,—
    Growth (YoY),ELECTRICITY_USED,-1.274,-3.226,127.000,-41.263,7.500,-13.953,40.540,-21.154,17.073,—
Fuel Used - Natural Gas,NAT_GAS_USED,"3,767,260.000","3,775,080.000",—,—,—,—,—,—,—,—
    Growth (YoY),NAT_GAS_USED,8.097,0.208,—,—,—,—,—,—,—,—
Fuel Used - Crude Oil/Diesel,OIL_DIESEL_USED,59.903,68.442,—,—,—,—,—,—,—,—
    Growth (YoY),OIL_DIESEL_USED,-8.493,14.256,—,—,—,—,—,—,—,—
,,,,,,,,,,,
Materials & Waste,,,,,,,,,,,
Waste Reduction Policy,WASTE_REDUCTION,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Hazardous Waste,HAZARDOUS_WASTE,8.508,8.729,8.085,6.645,8.220,7.634,9.913,12.967,11.738,10.215
    Growth (YoY),HAZARDOUS_WASTE,-11.788,2.598,-7.378,-17.811,23.702,-7.129,29.853,30.808,-9.478,-12.975
Total Waste,TOTAL_WASTE,11.865,11.854,9.511,9.601,10.987,10.182,12.853,15.567,15.414,13.558
    Growth (YoY),TOTAL_WASTE,-27.047,-0.093,-19.765,0.946,14.436,-7.327,26.233,21.116,-0.983,-12.041
Waste Recycled,WASTE_RECYCLED,3.377,2.812,2.174,3.991,3.018,2.767,3.173,5.064,2.861,4.218
    Growth (YoY),WASTE_RECYCLED,-13.054,-16.731,-22.688,83.579,-24.380,-8.317,14.673,59.597,-43.503,47.431
Waste Sent to Landfills,WASTE_SENT_TO_LANDFILLS,3.258,2.866,1.596,2.418,2.316,2.256,3.314,2.218,3.275,2.956
    Growth (YoY),WASTE_SENT_TO_LANDFILLS,-29.602,-12.032,-44.313,51.504,-4.218,-2.591,46.897,-33.072,47.656,-9.740
,,,,,,,,,,,
Supply Chain,,,,,,,,,,,
Environmental Supply Chain Management,ENVIRON_SUPPLY_MGT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
,,,,,,,,,,,
Water,,,,,,,,,,,
Water Policy,WATER_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Total Water Withdrawal,TOTAL_WATER_WITHDRAWAL,355.523,403.361,381.919,364.667,345.576,311.129,368.017,399.443,330.902,338.842
    Growth (YoY),TOTAL_WATER_WITHDRAWAL,-32.205,13.456,-5.316,-4.517,-5.235,-9.968,18.284,8.539,-17.159,2.400
Total Water Discharged,TOTAL_WATER_DISCHARGED,"10,142.800","10,251.300","5,107.830","3,022.350","3,039.700","2,547.330","3,155.700","3,076.320","3,875.320","4,347.140"
    Growth (YoY),TOTAL_WATER_DISCHARGED,25.697,1.070,-50.174,-40.829,0.574,-16.198,23.883,-2.515,25.973,12.175
Water per Unit of Production,WATER_PER_UNIT_OF_PROD,—,—,—,—,—,—,12.000,15.000,11.000,11.000
    Growth (YoY),WATER_PER_UNIT_OF_PROD,—,—,—,—,—,—,—,25.000,-26.667,0.000
,,,,,,,,,,,
Ecological & Biodiversity Impacts,,,,,,,,,,,
Biodiversity Policy,BIODIVERSITY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Adopts TNFD Recommendations,ADOPT_TNFD_RECOMMENDATIONS,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No
Zero Deforestation Policy,ZERO_DEFORESTATION_POLICY,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No
Board Level Oversight of Biodiversity,BOARD_LEVEL_OVERSIGHT_BIODIV,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No
Executive Level Oversight of Biodiversity,EXEC_LEVEL_OVERSIGHT_BIODIV,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No
,,,,,,,,,,,
Social,,,,,,,,,,,
Community & Customers,,,,,,,,,,,
Human Rights Policy,HUMAN_RIGHTS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Policy Against Child Labor,POLICY_AGAINST_CHILD_LABOR,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Quality Assurance and Recall Policy,QUALITY_ASSURANCE_AND_RECALL_POL,n/a,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Consumer Data Protection Policy,CONSUMER_DATA_PROTECTION_POLICY,n/a,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Community Spending,COMMUNITY_SPENDING,20.000,13.900,15.700,17.900,17.700,17.000,23.500,20.300,25.155,2.175
    Growth (YoY),COMMUNITY_SPENDING,97.459,-30.500,12.950,14.013,-1.117,-3.955,38.235,-13.617,23.918,-91.354
,,,,,,,,,,,
Diversity,,,,,,,,,,,
Equal Opportunity Policy,EQUAL_OPPORTUNITY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Gender Pay Gap Breakout,GENDER_PAY_GAP_BREAKOUT,No,No,No,No,No,No,No,No,No,No
Pct Women in Senior Management,PCT_WOMEN_SENIOR_MGT,9.750,12.766,19.560,23.910,24.440,23.400,26.080,30.550,31.700,29.800
    Growth (YoY),PCT_WOMEN_SENIOR_MGT,-12.162,30.933,53.219,22.239,2.217,-4.255,11.453,17.140,3.764,-5.994
Pct Women in Middle and or Other Management,PCT_WOMEN_IN_MID_AND_OTHER_MGMT,12.560,13.840,15.930,17.100,18.900,20.890,22.360,23.630,25.500,25.600
    Growth (YoY),PCT_WOMEN_IN_MID_AND_OTHER_MGMT,0.480,10.191,15.101,7.345,10.526,10.529,7.037,5.680,7.914,0.392
Pct Women in Workforce,PCT_WOMEN_EMPLOYEES,27.500,28.150,28.820,29.000,30.400,32.410,32.590,32.910,33.600,33.600
    Growth (YoY),PCT_WOMEN_EMPLOYEES,1.852,2.364,2.380,0.625,4.828,6.612,0.555,0.982,2.097,0.000
Pct Minorities in Workforce,PCT_MINORITY_EMPLOYEES,—,—,—,—,—,4.700,4.650,5.310,3.880,4.425
    Growth (YoY),PCT_MINORITY_EMPLOYEES,—,—,—,—,—,—,-1.064,14.194,-26.930,14.051
,,,,,,,,,,,
Ethics & Compliance,,,,,,,,,,,
Business Ethics Policy,ETHICS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Anti-Bribery Ethics Policy,ANTI_BRIBERY_ETHICS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Political Donations,POLITICAL_DONATIONS,0.247,0.158,0.250,0.280,0.237,0.283,0.335,0.232,0.110,0.000
    Growth (YoY),POLITICAL_DONATIONS,—,-36.117,58.612,11.706,-15.189,19.402,18.379,-30.728,-52.688,—
,,,,,,,,,,,
Health & Safety,,,,,,,,,,,
Health and Safety Policy,HEALTH_SAFETY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fatalities - Employees,FATALITIES_EMPLOYEES,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Fatalities - Contractors,FATALITIES_CONTRACTORS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
Fatalities - Total,FATALITIES_TOTAL,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
Lost Time Incident Rate - Employees,LOST_TIME_INCIDENT_RATE,0.000,0.078,0.028,0.000,0.028,0.030,0.028,0.094,0.000,0.024
    Growth (YoY),LOST_TIME_INCIDENT_RATE,—,—,-64.103,—,—,7.143,-6.667,235.714,—,—
Lost Time Incident Rate - Contractors,LOST_TIME_INCIDENT_RT_CNTRCTR,0.098,0.094,0.088,0.266,0.078,0.046,0.000,0.088,0.062,0.094
    Growth (YoY),LOST_TIME_INCIDENT_RT_CNTRCTR,-18.333,-4.082,-6.383,202.273,-70.677,-41.026,—,—,-29.545,51.613
Lost Time Incident Rate - Workforce,LOST_TM_INCIDENT_RT_WORKFORCE,0.044,0.086,0.056,0.122,0.058,0.038,0.016,0.090,0.036,0.066
    Growth (YoY),LOST_TM_INCIDENT_RT_WORKFORCE,-48.837,95.455,-34.884,117.857,-52.459,-34.483,-57.895,462.500,-60.000,83.333
Total Recordable Incident Rate - Employees,TOTAL_RECORDABLE_INCIDENT_RATE,0.186,0.210,0.166,0.140,0.056,0.088,0.084,0.250,0.172,0.124
    Growth (YoY),TOTAL_RECORDABLE_INCIDENT_RATE,-2.105,12.903,-20.952,-15.663,-60.000,57.143,-4.545,197.619,-31.200,-27.907
Total Recordable Incident Rate - Contractors,TOT_RECORDABLE_INCID_RT_CNTRCTR,0.622,0.500,0.502,0.398,0.408,0.252,0.304,0.418,0.496,0.528
    Growth (YoY),TOT_RECORDABLE_INCID_RT_CNTRCTR,-40.987,-19.614,0.400,-20.717,2.513,-38.235,20.635,37.500,18.660,6.452
Total Recordable Incident Rate - Workforce,TOT_RECRDBL_INCID_RT_WORKFORCE,0.380,0.342,0.328,0.258,0.264,0.180,0.176,0.348,0.360,0.372
    Growth (YoY),TOT_RECRDBL_INCID_RT_WORKFORCE,-36.667,-10.000,-4.094,-21.341,2.326,-31.818,-2.222,97.727,3.448,3.333
,,,,,,,,,,,
Human Capital,,,,,,,,,,,
Training Policy,TRAINING_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fair Remuneration Policy,FAIR_REMUNERATION_POLICY,No,No,No,No,No,No,No,No,No,No
Number of Employees - CSR,NUMBER_EMPLOYEES_CSR,"3,803.000","3,456.000","3,511.000","3,597.000","3,662.000","3,962.000","3,777.000","3,764.000","4,427.000","4,610.000"
Number of Contractors,NUMBER_OF_CONTRACTORS,210.000,243.000,192.000,185.000,241.000,337.000,235.000,267.000,394.000,474.000
Employee Turnover Pct,EMPLOYEE_TURNOVER_PCT,7.800,16.030,3.580,3.650,3.910,3.090,10.950,6.580,12.670,5.100
    Growth (YoY),EMPLOYEE_TURNOVER_PCT,-23.077,105.513,-77.667,1.955,7.123,-20.972,254.369,-39.909,92.553,-59.747
Pct Employees Unionized,PCT_EMPLOYEES_UNIONIZED,—,—,—,—,—,—,—,—,—,4.400
Employee Training Cost,EMPLOYEE_TRAINING_COST,16.400,11.900,—,—,—,—,—,—,—,—
    Growth (YoY),EMPLOYEE_TRAINING_COST,-31.667,-27.439,—,—,—,—,—,—,—,—
Total Hours Spent by Firm - Employee Training,TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,"98,992.102","77,544.102","97,255.000","96,375.000","89,847.000","104,368.000","79,588.000","90,501.000","63,304.000","188,957.000"
    Growth (YoY),TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,27.976,-21.666,25.419,-0.905,-6.774,16.162,-23.743,13.712,-30.052,198.491
Company Discloses Employee Engagement Score,COMP_DISCLOSES_EMP_ENG_SCORE,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No
,,,,,,,,,,,
Supply Chain,,,,,,,,,,,
Social Supply Chain Management,SOCIAL_SUPPLY_CHAIN_MGMT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
,,,,,,,,,,,
Governance,,,,,,,,,,,
Audit Risk & Oversight,,,,,,,,,,,
Size of Audit Committee,SIZE_OF_AUDIT_COMMITTEE,4.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
Number of Independent Directors on Audit Committee,NUM_IND_DIR_ON_AUD_CMTE,4.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
Audit Committee Meetings,AUDIT_COMMITTEE_MEETINGS,6.000,6.000,6.000,6.000,6.000,6.000,6.000,7.000,7.000,8.000
Audit Committee Meeting Attendance Percentage,AUDIT_COMMITTEE_MTG_ATTEND_PCT,96.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,97.140,97.730
    Growth (YoY),AUDIT_COMMITTEE_MTG_ATTEND_PCT,-4.000,4.167,0.000,0.000,0.000,0.000,0.000,0.000,-2.860,0.607
,,,,,,,,,,,
Board Composition,,,,,,,,,,,
Company Conducts Board Evaluations,COMPANY_CONDUCTS_BRD_EVALUATIONS,n/a,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
Board Size,BOARD_SIZE,9.000,9.000,10.000,11.000,10.000,9.000,10.000,11.000,11.000,11.000
Number of Executives / Company Managers,NUM_EXECUTIVES_COMP_MANAGERS,7.000,10.000,10.000,8.000,7.000,6.000,5.000,10.000,10.000,10.000
Number of Non Executive Directors on Board,NUM_OF_NONEXEC_DIR_ON_BRD,8.000,8.000,9.000,10.000,9.000,8.000,9.000,10.000,10.000,10.000
Number of Board Meetings for the Year,BOARD_MEETINGS_PER_YR,7.000,7.000,6.000,6.000,9.000,10.000,15.000,23.000,14.000,12.000
Board Meeting Attendance Pct,BOARD_MEETING_ATTENDANCE_PCT,100.000,100.000,100.000,100.000,88.170,100.000,99.330,99.590,98.050,98.540
    Growth (YoY),BOARD_MEETING_ATTENDANCE_PCT,0.000,0.000,0.000,0.000,-11.830,13.417,-0.670,0.262,-1.546,0.500
,,,,,,,,,,,
Compensation,,,,,,,,,,,
Company Has Executive Share Ownership Guidelines,COMP_HAS_EXEC_SH_OWNER_GUIDELNS,n/a,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Director Share Ownership Guidelines,DIRECTOR_SH_OWNERSHIP_GUIDELINES,n/a,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
Size of Compensation Committee,SIZE_OF_COMPENSATION_COMMITTEE,3.000,4.000,5.000,5.000,5.000,4.000,5.000,6.000,6.000,7.000
Num of Independent Directors on Compensation Cmte,NUM_IND_DIR_ON_CMPNSTN_CMTE,3.000,4.000,5.000,5.000,5.000,4.000,5.000,6.000,6.000,7.000
Number of Compensation Committee Meetings,NUM_COMPENSATION_CMTE_MTG,5.000,7.000,7.000,7.000,7.000,7.000,6.000,8.000,8.000,5.000
Compensation Committee Meeting Attendance %,COMPENSATION_CMTE_MTG_ATTEND_PCT,100.000,100.000,100.000,97.140,97.140,100.000,100.000,100.000,95.830,95.590
    Growth (YoY),COMPENSATION_CMTE_MTG_ATTEND_PCT,0.000,0.000,0.000,-2.860,0.000,2.944,0.000,0.000,-4.170,-0.250
,,,,,,,,,,,
Diversity,,,,,,,,,,,
Number of Female Executives,NUMBER_OF_FEMALE_EXECUTIVES,0.000,0.000,0.000,1.000,1.000,2.000,3.000,5.000,3.000,3.000
Number of Women on Board,NUMBER_OF_WOMEN_ON_BOARD,2.000,2.000,3.000,3.000,3.000,2.000,3.000,4.000,4.000,4.000
Age of the Youngest Director,AGE_OF_YOUNGEST_DIRECTOR,48.000,49.000,50.000,—,—,—,—,—,—,—
Age of the Oldest Director,AGE_OF_OLDEST_DIRECTOR,68.000,69.000,70.000,—,—,—,—,—,—,—
,,,,,,,,,,,
Independence,,,,,,,,,,,
Number of Independent Directors,INDEPENDENT_DIRECTORS,8.000,8.000,9.000,10.000,9.000,8.000,9.000,10.000,10.000,10.000
,,,,,,,,,,,
Nominations & Governance Oversight,,,,,,,,,,,
Size of Nomination Committee,SIZE_OF_NOMINATION_COMMITTEE,8.000,8.000,9.000,10.000,9.000,8.000,8.000,10.000,10.000,10.000
Num of Independent Directors on Nomination Cmte,NUM_IND_DIR_ON_NOM_CMTE,8.000,8.000,9.000,10.000,9.000,8.000,8.000,10.000,10.000,10.000
Number of Nomination Committee Meetings,NUM_OF_NOMINATION_CMTE_MTG,2.000,5.000,6.000,3.000,4.000,6.000,3.000,4.000,4.000,3.000
Nomination Committee Meeting Attendance Percentage,NOMINATION_CMTE_MTG_ATTEND_PCT,100.000,100.000,100.000,100.000,97.220,100.000,100.000,100.000,97.500,96.670
    Growth (YoY),NOMINATION_CMTE_MTG_ATTEND_PCT,0.000,0.000,0.000,0.000,-2.780,2.859,0.000,0.000,-2.500,-0.851
,,,,,,,,,,,
Sustainability Governance,,,,,,,,,,,
Verification Type,VERIFICATION_TYPE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Employee CSR Training,EMPLOYEE_CSR_TRAINING,No,No,No,No,No,No,No,No,No,No
,,,,,,,,,,,
Tenure,,,,,,,,,,,
Board Duration (Years),BOARD_DURATION,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
,,,,,,,,,,,
Source: Bloomberg,,Right click to show data transparency (not supported for all values),,,,,,,,,
