,,,,,,,,,,,
Saipem SpA (SPM IM) - Overview,,,,,,,,,,,
,,,,,,,,,,,
    Growth (YoY),SULPHUR_DIOXIDE_SULPHUR_OXIDE_EM,-4.545,21.429,-25.490,21.316,9.436,28.840,-12.308,-90.491,10.701,0.000
,,,,,,,,,,,
Climate Change,,,,,,,,,,,
Emissions Reduction Initiatives,EMISSION_REDUCTION,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Transition Plan Claim,TRANSITION_PLAN_INDICATOR,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No,No
Climate Change Policy,CLIMATE_CHG_POLICY,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Climate Change Opportunities Discussed,CLIMATE_CHG_OPPORTUNITIES,No,No,No,No,No,No,No,No,No,No
Risks of Climate Change Discussed,CLIMATE_RISKS,No,No,No,No,No,No,No,Yes,Yes,Yes
CO2 Scope 1,CO2_SCOPE_1,—,"1,502.700","1,161.800","1,298.000","1,344.400","1,401.200","1,119.100","1,050.700","1,209.200","1,014.000"
    Growth (YoY),CO2_SCOPE_1,—,—,-22.686,11.723,3.575,4.225,-20.133,-6.112,15.085,-16.143
GHG Scope 1,GHG_SCOPE_1,"1,420.100","1,538.700","1,203.400","1,299.700","1,348.800","1,405.800","1,122.800","1,054.100","1,227.500","1,027.700"
    Growth (YoY),GHG_SCOPE_1,-7.708,8.352,-21.791,8.002,3.778,4.226,-20.131,-6.119,16.450,-16.277
GHG Scope 2 Location-Based,GHG_SCOPE_2_LOCATION_BASED,49.100,43.000,38.900,37.500,35.700,31.600,19.200,23.800,26.500,14.400
    Growth (YoY),GHG_SCOPE_2_LOCATION_BASED,-9.074,-12.424,-9.535,-3.599,-4.800,-11.485,-39.241,23.958,11.345,-45.660
GHG Scope 2 Market-Based,GHG_SCOPE_2_MARKET_BASED,—,—,—,—,38.200,33.800,21.500,21.600,24.100,14.200
    Growth (YoY),GHG_SCOPE_2_MARKET_BASED,—,—,—,—,—,-11.518,-36.391,0.465,11.574,-41.079
GHG Scope 3,GHG_SCOPE_3,—,—,—,—,58.100,"1,532.500","1,264.900","1,586.700","3,131.000","5,404.600"
    Growth (YoY),GHG_SCOPE_3,—,—,—,—,—,"2,537.694",-17.462,25.441,97.328,72.616
Scope of Disclosure,SCOPE_OF_DISCLOSURE,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
    Growth (YoY),SCOPE_OF_DISCLOSURE,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,,,,,,,,,,
Energy,,,,,,,,,,,
Energy Efficiency Policy,ENERGY_EFFIC_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Total Energy Consumption,ENERGY_CONSUMPTION,"6,239.500","5,977.820","4,788.080","5,120.830","5,125.000","5,318.610","4,311.940","4,128.610","4,822.500","4,087.500"
    Growth (YoY),ENERGY_CONSUMPTION,-13.801,-4.194,-19.903,6.950,0.081,3.778,-18.927,-4.252,16.807,-15.241
Renewable Energy Use,RENEW_ENERGY_USE,0.311,0.310,0.305,0.352,0.298,0.368,0.300,0.299,0.365,0.384
    Growth (YoY),RENEW_ENERGY_USE,16.706,-0.290,-1.581,15.541,-15.551,23.757,-18.653,-0.200,22.140,5.230
Electricity Used,ELECTRICITY_USED,119.900,112.410,102.648,92.662,89.295,80.539,55.097,71.868,68.485,38.518
    Growth (YoY),ELECTRICITY_USED,-1.105,-6.247,-8.684,-9.728,-3.634,-9.805,-31.590,30.440,-4.707,-43.757
Self Generated Renewable Electricity,SELF_GEN_RENEWABLE_ELECTRICITY,—,0.310,0.305,0.352,0.298,0.368,0.300,0.299,0.365,0.384
    Growth (YoY),SELF_GEN_RENEWABLE_ELECTRICITY,—,—,-1.581,15.541,-15.551,23.757,-18.653,-0.234,22.181,5.230
Fuel Used - Natural Gas,NAT_GAS_USED,"1,128.290","1,524.070","1,579.600","1,226.320",668.899,500.000,600.000,565.800,678.900,"43,679.000"
    Growth (YoY),NAT_GAS_USED,5.264,35.078,3.644,-22.365,-45.455,-25.250,20.000,-5.700,19.989,"6,333.790"
Fuel Used - Crude Oil/Diesel,OIL_DIESEL_USED,617.871,561.922,450.772,477.089,492.849,514.620,#N/A Requesting Data...,229.680,284.460,165.300
    Growth (YoY),OIL_DIESEL_USED,-9.802,-9.055,-19.780,5.838,3.303,4.417,-47.502,-14.985,23.851,-41.890
,,,,,,,,,,,
Materials & Waste,,,,,,,,,,,
Waste Reduction Policy,WASTE_REDUCTION,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Hazardous Waste,HAZARDOUS_WASTE,35.600,39.700,56.600,70.400,109.900,252.700,241.600,137.800,120.500,42.800
    Growth (YoY),HAZARDOUS_WASTE,-34.438,11.517,42.569,24.382,56.108,129.936,-4.393,-42.964,-12.554,-64.481
Total Waste,TOTAL_WASTE,453.600,508.500,907.600,431.300,381.500,953.000,"1,057.900",811.900,851.700,790.200
    Growth (YoY),TOTAL_WASTE,17.088,12.103,78.486,-52.479,-11.546,149.803,11.007,-23.254,4.902,-7.221
Waste Recycled,WASTE_RECYCLED,222.000,181.500,726.800,191.900,84.100,71.000,166.800,105.800,98.200,54.400
    Growth (YoY),WASTE_RECYCLED,401.129,-18.243,300.441,-73.597,-56.175,-15.577,134.930,-36.571,-7.183,-44.603
Waste Sent to Landfills,WASTE_SENT_TO_LANDFILLS,224.500,170.800,175.200,233.600,290.500,876.700,331.300,272.700,239.400,146.100
    Growth (YoY),WASTE_SENT_TO_LANDFILLS,-32.724,-23.920,2.576,33.333,24.358,201.790,-62.211,-17.688,-12.211,-38.972
,,,,,,,,,,,
Supply Chain,,,,,,,,,,,
Environmental Supply Chain Management,ENVIRON_SUPPLY_MGT,No,No,No,No,No,No,Yes,Yes,Yes,Yes
,,,,,,,,,,,
Water,,,,,,,,,,,
Water Policy,WATER_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Total Water Withdrawal,TOTAL_WATER_WITHDRAWAL,"6,318.600","5,226.300","6,972.900","7,690.400","6,850.800","6,807.700","1,884.800","4,040.300","4,734.800","3,439.300"
    Growth (YoY),TOTAL_WATER_WITHDRAWAL,-27.705,-17.287,33.419,10.290,-10.918,-0.629,-72.314,114.362,17.189,-27.361
Total Water Discharged,TOTAL_WATER_DISCHARGED,"4,015.700","3,746.300","4,858.900","5,657.000","4,232.900","3,468.900","2,780.800","2,238.000","2,786.000","1,656.000"
    Growth (YoY),TOTAL_WATER_DISCHARGED,-24.508,-6.709,29.699,16.426,-25.174,-18.049,-19.836,-19.520,24.486,-40.560
,,,,,,,,,,,
Ecological & Biodiversity Impacts,,,,,,,,,,,
Biodiversity Policy,BIODIVERSITY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Adopts TNFD Recommendations,ADOPT_TNFD_RECOMMENDATIONS,n/a,n/a,n/a,n/a,n/a,n/a,No,Yes,Yes,Yes
Zero Deforestation Policy,ZERO_DEFORESTATION_POLICY,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No,Yes
Board Level Oversight of Biodiversity,BOARD_LEVEL_OVERSIGHT_BIODIV,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No,No
Executive Level Oversight of Biodiversity,EXEC_LEVEL_OVERSIGHT_BIODIV,n/a,n/a,n/a,n/a,n/a,n/a,No,No,No,No
,,,,,,,,,,,
Social,,,,,,,,,,,
Community & Customers,,,,,,,,,,,
Human Rights Policy,HUMAN_RIGHTS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Policy Against Child Labor,POLICY_AGAINST_CHILD_LABOR,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Quality Assurance and Recall Policy,QUALITY_ASSURANCE_AND_RECALL_POL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Consumer Data Protection Policy,CONSUMER_DATA_PROTECTION_POLICY,No,No,No,No,No,No,No,Yes,Yes,Yes
Community Spending,COMMUNITY_SPENDING,—,#N/A Requesting Data...,1.900,1.280,0.820,1.000,1.600,0.400,1.000,1.000
    Growth (YoY),COMMUNITY_SPENDING,—,—,-33.566,-32.632,-35.938,21.951,60.000,-75.000,150.000,0.000
,,,,,,,,,,,
Diversity,,,,,,,,,,,
Equal Opportunity Policy,EQUAL_OPPORTUNITY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Gender Pay Gap Breakout,GENDER_PAY_GAP_BREAKOUT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Pct Women in Senior Management,PCT_WOMEN_SENIOR_MGT,4.750,5.276,5.764,5.970,6.180,6.500,6.500,8.100,8.300,10.300
    Growth (YoY),PCT_WOMEN_SENIOR_MGT,7.955,11.069,9.262,3.567,3.518,5.178,0.000,24.615,2.469,24.096
Pct Women in Middle and or Other Management,PCT_WOMEN_IN_MID_AND_OTHER_MGMT,13.647,14.159,14.032,14.600,15.300,15.400,15.900,16.100,16.200,16.800
    Growth (YoY),PCT_WOMEN_IN_MID_AND_OTHER_MGMT,—,3.752,-0.900,4.049,4.795,0.654,3.247,1.258,0.621,3.704
Pct Women in Workforce,PCT_WOMEN_EMPLOYEES,10.674,11.340,10.547,10.550,10.680,10.500,11.310,10.140,10.600,11.400
    Growth (YoY),PCT_WOMEN_EMPLOYEES,-2.342,6.239,-6.992,0.027,1.232,-1.685,7.714,-10.345,4.536,7.547
Pct Disabled in Workforce,PCT_DISABLED_IN_WORKFORCE,—,—,—,—,—,0.460,0.450,0.500,1.160,0.790
    Growth (YoY),PCT_DISABLED_IN_WORKFORCE,—,—,—,—,—,—,-2.174,11.111,132.000,-31.897
Percentage Gender Pay Gap for Senior Management,PCT_GENDER_PAY_GAP_SEN_MGMT,91.000,91.000,88.000,81.000,82.000,81.000,83.000,87.000,90.000,86.000
    Growth (YoY),PCT_GENDER_PAY_GAP_SEN_MGMT,2.247,0.000,-3.297,-7.955,1.235,-1.220,2.469,4.819,3.448,-4.444
Percentage Gender Pay Gap Mid & Other Management,PCT_GENDER_PAY_GAP_MID_OTH_MGMT,87.000,82.000,80.000,85.000,86.000,86.000,90.000,89.000,91.000,93.000
    Growth (YoY),PCT_GENDER_PAY_GAP_MID_OTH_MGMT,-4.396,-5.747,-2.439,6.250,1.176,0.000,4.651,-1.111,2.247,2.198
80%+ Workforce Gender Pay Gap Waterfall,GENDER_PAY_GAP_WATERFALL,—,—,—,—,—,—,-7.100,-7.100,-6.000,-11.500
    Growth (YoY),GENDER_PAY_GAP_WATERFALL,—,—,—,—,—,—,—,0.000,15.493,-91.667
,,,,,,,,,,,
Ethics & Compliance,,,,,,,,,,,
Business Ethics Policy,ETHICS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Anti-Bribery Ethics Policy,ANTI_BRIBERY_ETHICS_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Political Donations,POLITICAL_DONATIONS,—,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,,,,,,,,,,,
Health & Safety,,,,,,,,,,,
Health and Safety Policy,HEALTH_SAFETY_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fatalities - Employees,FATALITIES_EMPLOYEES,—,2.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000
Fatalities - Contractors,FATALITIES_CONTRACTORS,—,0.000,1.000,3.000,4.000,0.000,2.000,1.000,1.000,1.000
Fatalities - Total,FATALITIES_TOTAL,1.000,2.000,1.000,3.000,4.000,3.000,2.000,1.000,1.000,1.000
Lost Time Incident Rate - Employees,LOST_TIME_INCIDENT_RATE,—,—,—,—,0.036,0.096,0.038,0.060,0.048,0.024
    Growth (YoY),LOST_TIME_INCIDENT_RATE,—,—,—,—,—,166.667,-60.417,57.895,-20.000,-50.000
Lost Time Incident Rate - Contractors,LOST_TIME_INCIDENT_RT_CNTRCTR,—,—,—,—,0.022,0.012,0.016,0.018,0.020,0.016
    Growth (YoY),LOST_TIME_INCIDENT_RT_CNTRCTR,—,—,—,—,—,-45.455,33.333,12.500,11.111,-20.000
Lost Time Incident Rate - Workforce,LOST_TM_INCIDENT_RT_WORKFORCE,0.056,0.062,0.040,0.028,0.026,0.044,0.026,0.038,0.032,0.020
    Growth (YoY),LOST_TM_INCIDENT_RT_WORKFORCE,7.692,10.714,-35.484,-30.000,-7.143,69.231,-40.909,46.154,-15.789,-37.500
Total Recordable Incident Rate - Employees,TOTAL_RECORDABLE_INCIDENT_RATE,—,—,—,—,0.122,0.190,0.090,0.102,0.108,0.086
    Growth (YoY),TOTAL_RECORDABLE_INCIDENT_RATE,—,—,—,—,—,55.738,-52.632,13.333,5.882,-20.370
Total Recordable Incident Rate - Contractors,TOT_RECORDABLE_INCID_RT_CNTRCTR,—,—,—,—,0.070,0.060,0.060,0.052,0.072,0.046
    Growth (YoY),TOT_RECORDABLE_INCID_RT_CNTRCTR,—,—,—,—,—,-14.286,0.000,-13.333,38.462,-36.111
Total Recordable Incident Rate - Workforce,TOT_RECRDBL_INCID_RT_WORKFORCE,0.218,0.216,0.156,0.102,0.088,0.108,0.072,0.074,0.086,0.064
    Growth (YoY),TOT_RECRDBL_INCID_RT_WORKFORCE,-5.217,-0.917,-27.778,-34.615,-13.725,22.727,-33.333,2.778,16.216,-25.581
,,,,,,,,,,,
Human Capital,,,,,,,,,,,
Training Policy,TRAINING_POLICY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Fair Remuneration Policy,FAIR_REMUNERATION_POLICY,No,No,No,No,No,No,No,No,Yes,Yes
Number of Employees - CSR,NUMBER_EMPLOYEES_CSR,"54,637.000","46,346.000","40,305.000","35,918.000","34,129.000","36,986.000","35,023.000","38,806.000","32,377.000","32,033.000"
Number of Contractors,NUMBER_OF_CONTRACTORS,—,—,—,—,—,—,—,"7,137.000","6,951.000","7,346.000"
Employee Turnover Pct,EMPLOYEE_TURNOVER_PCT,—,—,40.000,35.000,31.000,26.000,32.000,28.000,41.000,38.900
    Growth (YoY),EMPLOYEE_TURNOVER_PCT,—,—,—,-12.500,-11.429,-16.129,23.077,-12.500,46.429,-5.122
Pct Employees Unionized,PCT_EMPLOYEES_UNIONIZED,53.000,59.000,58.000,49.000,47.000,42.000,39.000,46.000,50.000,42.000
    Growth (YoY),PCT_EMPLOYEES_UNIONIZED,6.000,11.321,-1.695,-15.517,-4.082,-10.638,-7.143,17.949,8.696,-16.000
Employee Training Cost,EMPLOYEE_TRAINING_COST,—,—,17.600,6.200,5.400,12.900,2.640,7.900,9.900,15.400
    Growth (YoY),EMPLOYEE_TRAINING_COST,—,—,—,-64.773,-12.903,138.889,-79.535,199.242,25.316,55.556
Total Hours Spent by Firm - Employee Training,TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,"2,615,710.000","1,638,100.000","1,570,890.000","1,930,710.000","2,086,680.000","2,407,790.000","1,454,870.000","1,688,920.000","1,861,560.000","2,020,750.000"
    Growth (YoY),TOT_HRS_SPENT_BY_FIRM_EMP_TRAIN,0.911,-37.375,-4.103,22.905,8.078,15.389,-39.577,16.087,10.222,8.551
Company Discloses Employee Engagement Score,COMP_DISCLOSES_EMP_ENG_SCORE,n/a,n/a,n/a,n/a,n/a,No,No,No,No,No
,,,,,,,,,,,
Supply Chain,,,,,,,,,,,
Social Supply Chain Management,SOCIAL_SUPPLY_CHAIN_MGMT,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Number of Suppliers Audited,SUPPLIERS_AUDITED,22.000,—,"6,571.000","6,918.000","7,026.000","7,721.000","6,859.000","7,226.000","6,393.000","6,364.000"
Percentage Suppliers Audited,PERCENTAGE_SUPPLIERS_AUDITED,—,—,21.900,26.200,28.000,32.800,28.940,30.630,28.650,28.950
    Growth (YoY),PERCENTAGE_SUPPLIERS_AUDITED,—,—,—,19.635,6.870,17.143,-11.768,5.840,-6.464,1.047
Number of Supplier Audits Conducted,SUPPLIER_AUDITS_CONDUCTED,25.000,24.000,46.000,62.000,28.000,27.000,11.000,0.000,4.000,4.000
,,,,,,,,,,,
Governance,,,,,,,,,,,
Audit Risk & Oversight,,,,,,,,,,,
Years Auditor Employed,YEARS_AUDITOR_EMPLOYED,5.000,6.000,7.000,8.000,9.000,1.000,2.000,3.000,4.000,5.000
    Growth (YoY),YEARS_AUDITOR_EMPLOYED,25.000,20.000,16.667,14.286,12.500,-88.889,100.000,50.000,33.333,25.000
Size of Audit Committee,SIZE_OF_AUDIT_COMMITTEE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Number of Independent Directors on Audit Committee,NUM_IND_DIR_ON_AUD_CMTE,3.000,3.000,3.000,3.000,2.000,2.000,3.000,3.000,3.000,3.000
Audit Committee Meetings,AUDIT_COMMITTEE_MEETINGS,15.000,26.000,16.000,14.000,17.000,20.000,17.000,18.000,19.000,18.000
Audit Committee Meeting Attendance Percentage,AUDIT_COMMITTEE_MTG_ATTEND_PCT,83.000,81.000,100.000,92.850,98.000,93.000,90.000,94.000,94.740,93.000
    Growth (YoY),AUDIT_COMMITTEE_MTG_ATTEND_PCT,-3.857,-2.410,23.457,-7.150,5.547,-5.102,-3.226,4.444,0.787,-1.837
,,,,,,,,,,,
Board Composition,,,,,,,,,,,
Company Conducts Board Evaluations,COMPANY_CONDUCTS_BRD_EVALUATIONS,n/a,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
Board Size,BOARD_SIZE,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000
Number of Executives / Company Managers,NUM_EXECUTIVES_COMP_MANAGERS,2.000,2.000,1.000,1.000,1.000,1.000,1.000,11.000,14.000,15.000
Number of Non Executive Directors on Board,NUM_OF_NONEXEC_DIR_ON_BRD,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000
Number of Board Meetings for the Year,BOARD_MEETINGS_PER_YR,14.000,18.000,16.000,13.000,30.000,17.000,15.000,16.000,28.000,14.000
Board Meeting Attendance Pct,BOARD_MEETING_ATTENDANCE_PCT,86.700,92.660,94.570,94.870,95.510,96.080,92.950,96.528,99.200,98.460
    Growth (YoY),BOARD_MEETING_ATTENDANCE_PCT,-4.347,6.874,2.061,0.317,0.675,0.597,-3.258,3.849,2.768,-0.746
,,,,,,,,,,,
Compensation,,,,,,,,,,,
Company Has Executive Share Ownership Guidelines,COMP_HAS_EXEC_SH_OWNER_GUIDELNS,n/a,No,No,No,No,No,No,No,No,No
Director Share Ownership Guidelines,DIRECTOR_SH_OWNERSHIP_GUIDELINES,n/a,No,No,No,No,No,No,No,No,No
Size of Compensation Committee,SIZE_OF_COMPENSATION_COMMITTEE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Num of Independent Directors on Compensation Cmte,NUM_IND_DIR_ON_CMPNSTN_CMTE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.000,2.000,2.000
Number of Compensation Committee Meetings,NUM_COMPENSATION_CMTE_MTG,7.000,11.000,16.000,11.000,13.000,13.000,15.000,14.000,18.000,12.000
Compensation Committee Meeting Attendance %,COMPENSATION_CMTE_MTG_ATTEND_PCT,100.000,94.000,98.000,96.960,100.000,100.000,100.000,100.000,100.000,100.000
    Growth (YoY),COMPENSATION_CMTE_MTG_ATTEND_PCT,3.842,-6.000,4.255,-1.061,3.135,0.000,0.000,0.000,0.000,0.000
,,,,,,,,,,,
Diversity,,,,,,,,,,,
Number of Female Executives,NUMBER_OF_FEMALE_EXECUTIVES,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,3.000
Number of Women on Board,NUMBER_OF_WOMEN_ON_BOARD,2.000,3.000,3.000,3.000,3.000,3.000,4.000,4.000,4.000,4.000
Age of the Youngest Director,AGE_OF_YOUNGEST_DIRECTOR,—,—,48.000,49.000,50.000,51.000,50.000,50.000,41.000,45.000
Age of the Oldest Director,AGE_OF_OLDEST_DIRECTOR,—,—,68.000,69.000,67.000,68.000,69.000,64.000,63.000,64.000
,,,,,,,,,,,
Independence,,,,,,,,,,,
Number of Independent Directors,INDEPENDENT_DIRECTORS,8.000,6.000,5.000,6.000,5.000,5.000,5.000,5.000,5.000,5.000
,,,,,,,,,,,
Nominations & Governance Oversight,,,,,,,,,,,
Size of Nomination Committee,SIZE_OF_NOMINATION_COMMITTEE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Num of Independent Directors on Nomination Cmte,NUM_IND_DIR_ON_NOM_CMTE,3.000,3.000,3.000,3.000,3.000,3.000,3.000,2.000,2.000,2.000
Number of Nomination Committee Meetings,NUM_OF_NOMINATION_CMTE_MTG,7.000,11.000,16.000,11.000,13.000,13.000,15.000,14.000,18.000,12.000
Nomination Committee Meeting Attendance Percentage,NOMINATION_CMTE_MTG_ATTEND_PCT,100.000,94.000,98.000,96.960,100.000,100.000,100.000,100.000,100.000,100.000
    Growth (YoY),NOMINATION_CMTE_MTG_ATTEND_PCT,3.842,-6.000,4.255,-1.061,3.135,0.000,0.000,0.000,0.000,0.000
,,,,,,,,,,,
Sustainability Governance,,,,,,,,,,,
Verification Type,VERIFICATION_TYPE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
Employee CSR Training,EMPLOYEE_CSR_TRAINING,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
,,,,,,,,,,,
Tenure,,,,,,,,,,,
Board Duration (Years),BOARD_DURATION,1.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
,,,,,,,,,,,
Source: Bloomberg,,Right click to show data transparency (not supported for all values),,,,,,,,,
